3288214.6878,4745910.3724,2700933.9002,0.295595,0.449881,0.842727,0.006503
3288214.6878,4745910.3724,2700933.9003,0.295527,0.449916,0.842732,0.006481
3288214.6878,4745910.3724,2700933.9002,0.295705,0.449986,0.842631,0.006594
3288214.6878,4745910.3724,2700933.9002,0.295705,0.449986,0.842631,0.006594
3288214.6878,4745910.3724,2700933.9002,0.295692,0.44991,0.842677,0.006573
3288214.6878,4745910.3724,2700933.9002,0.295624,0.449858,0.842729,0.006536
3288214.6878,4745910.3724,2700933.9002,0.295741,0.449924,0.842652,0.006579
3288214.6878,4745910.3724,2700933.9002,0.295741,0.449924,0.842652,0.006579
3288214.6878,4745910.3724,2700933.9002,0.295596,0.449863,0.842736,0.006529
3288214.6878,4745910.3724,2700933.9003,0.295581,0.449926,0.842708,0.00652
3288214.6878,4745910.3724,2700933.9003,0.295581,0.449926,0.842708,0.00652
3288214.6878,4745910.3724,2700933.9002,0.295652,0.449902,0.842695,0.006533
3288214.6878,4745910.3724,2700933.9003,0.295553,0.449903,0.84273,0.006501
3288214.6877,4745910.3724,2700933.9002,0.295658,0.449936,0.842675,0.006548
3288214.6877,4745910.3724,2700933.9002,0.295658,0.449936,0.842675,0.006548
3288214.6877,4745910.3724,2700933.9002,0.295658,0.449952,0.842666,0.006545
3288214.6877,4745910.3724,2700933.9002,0.295588,0.449877,0.842731,0.006524
3288214.6862,4745910.3707,2700933.9,0.295562,0.449879,0.84274,0.006484
3288214.6878,4745910.3724,2700933.9003,0.295647,0.44994,0.842677,0.00655
3288214.6878,4745910.3724,2700933.9003,0.295578,0.449889,0.842728,0.006498
3288214.6878,4745910.3724,2700933.9003,0.295578,0.449889,0.842728,0.006498
3288214.6878,4745910.3723,2700933.9002,0.295697,0.449886,0.842688,0.006566
3288214.6866,4745910.371,2700933.9001,0.295811,0.449858,0.842662,0.006628
3288214.6878,4745910.3724,2700933.9003,0.295617,0.449924,0.842696,0.00653
3288214.6878,4745910.3724,2700933.9003,0.295617,0.449924,0.842696,0.00653
3288214.6865,4745910.3712,2700933.9003,0.295608,0.449858,0.842734,0.00653
3288214.6865,4745910.3712,2700933.9003,0.295608,0.449858,0.842734,0.00653
3288214.6878,4745910.3724,2700933.9003,0.295693,0.449924,0.842669,0.006566
3288214.6878,4745910.3724,2700933.9003,0.295693,0.449924,0.842669,0.006566
3288214.6878,4745910.3726,2700933.9003,0.295614,0.449876,0.842723,0.0065
3288214.6878,4745910.3725,2700933.9002,0.295746,0.449871,0.842678,0.006581
3288214.6878,4745910.3725,2700933.9002,0.295746,0.449871,0.842678,0.006581
3288214.6862,4745910.3714,2700933.9002,0.295663,0.449822,0.842735,0.0065
3288214.6862,4745910.3714,2700933.9002,0.295663,0.449822,0.842735,0.0065
3288214.6846,4745910.3703,2700933.8996,0.295738,0.44988,0.842676,0.006543
3288214.6846,4745910.3703,2700933.8996,0.295738,0.44988,0.842676,0.006543
3288214.6847,4745910.3703,2700933.8996,0.295809,0.449859,0.842663,0.006559
3288214.6837,4745910.369,2700933.8992,0.295871,0.449743,0.842703,0.006579
3288214.6837,4745910.369,2700933.8992,0.295871,0.449743,0.842703,0.006579
3288214.6837,4745910.3688,2700933.8991,0.295841,0.449732,0.84272,0.006544
3288214.6837,4745910.3687,2700933.8989,0.295981,0.449803,0.842632,0.006608
3288214.6837,4745910.3687,2700933.8989,0.295981,0.449803,0.842632,0.006608
3288214.6837,4745910.3687,2700933.8989,0.295981,0.449803,0.842632,0.006608
3288214.6827,4745910.3678,2700933.8989,0.29599,0.449758,0.842653,0.006585
3288214.6827,4745910.3678,2700933.8989,0.29599,0.449758,0.842653,0.006585
3288214.6821,4745910.3678,2700933.8982,0.295895,0.449875,0.842625,0.006556
3288214.6813,4745910.3673,2700933.8984,0.295963,0.449853,0.842612,0.006586
3288214.6813,4745910.3673,2700933.8984,0.295963,0.449853,0.842612,0.006586
3288214.6818,4745910.3674,2700933.8986,0.296026,0.449991,0.842515,0.006654
3288214.681,4745910.3666,2700933.8983,0.295999,0.449992,0.842525,0.00661
3288214.681,4745910.3666,2700933.8983,0.295999,0.449992,0.842525,0.00661
3288214.6809,4745910.3666,2700933.8982,0.296017,0.449964,0.842533,0.006585
3288214.6809,4745910.3666,2700933.8981,0.296026,0.449923,0.842552,0.006594
3288214.6809,4745910.3666,2700933.8981,0.296026,0.449923,0.842552,0.006594
3288214.6805,4745910.3657,2700933.8981,0.296044,0.4499,0.842558,0.006577
3288214.6805,4745910.3657,2700933.8981,0.296044,0.4499,0.842558,0.006577
3288214.6805,4745910.3657,2700933.898,0.296123,0.449976,0.84249,0.006621
3288214.6805,4745910.3657,2700933.898,0.296123,0.449976,0.84249,0.006621
3288214.6795,4745910.365,2700933.8975,0.296137,0.45003,0.842456,0.006639
3288214.6805,4745910.3656,2700933.8978,0.29608,0.45,0.842493,0.006583
3288214.6803,4745910.3657,2700933.8976,0.296208,0.4501,0.842394,0.006634
3288214.6803,4745910.3657,2700933.8976,0.296208,0.4501,0.842394,0.006634
3288214.6791,4745910.3649,2700933.8974,0.29601,0.45003,0.842501,0.006568
3288214.6791,4745910.3649,2700933.8974,0.29601,0.45003,0.842501,0.006568
3288214.6791,4745910.3648,2700933.8972,0.296148,0.449991,0.842473,0.006615
3288214.6787,4745910.3643,2700933.8976,0.296154,0.449934,0.842501,0.006613
3288214.6791,4745910.3649,2700933.8972,0.296225,0.449978,0.842452,0.006666
3288214.6792,4745910.365,2700933.8973,0.296126,0.449992,0.84248,0.006585
3288214.6791,4745910.3649,2700933.8973,0.296131,0.449981,0.842484,0.006594
3288214.6787,4745910.3643,2700933.8978,0.296085,0.449922,0.842532,0.006584
3288214.6788,4745910.3643,2700933.8978,0.296116,0.45,0.84248,0.006596
3288214.6788,4745910.3643,2700933.8978,0.296116,0.45,0.84248,0.006596
3288214.6788,4745910.3643,2700933.8978,0.296185,0.450043,0.842432,0.006643
3288214.6781,4745910.3639,2700933.8973,0.296278,0.450116,0.84236,0.006717
3288214.6781,4745910.3638,2700933.8973,0.296317,0.449999,0.842408,0.006716
3288214.6781,4745910.3639,2700933.8973,0.296227,0.45004,0.842419,0.006681
3288214.678,4745910.3639,2700933.8973,0.296249,0.450048,0.842406,0.00669
3288214.678,4745910.3639,2700933.8972,0.29632,0.45006,0.842375,0.006728
3288214.678,4745910.3639,2700933.8973,0.296147,0.449978,0.84248,0.006617
3288214.6781,4745910.3639,2700933.8973,0.296201,0.450076,0.842408,0.006678
